Category,Category AR,Name,Name AR,Price,Available
ريدبول,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ريدبول,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ريدبول,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ريدبول,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ريدبول,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ريدبول,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ريدبول,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ريدبول,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ريدبول,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ريدبول,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ريدبول,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ريدبول,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ريدبول (فراولة - توت - خوخ),إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك فانيليا,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك شوكولاتة,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك فراولة,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك مانجو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك كراميل,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك لوتس,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك أوريو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك كيوي,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك قهوة,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميلك شيك بندق,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
بينك أثينا,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
بينك أثينا,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
بينك أثينا,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
بينك أثينا,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
بينك أثينا,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
بينك أثينا,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
بينك أثينا,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
بينك أثينا,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
بينك أثينا,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
بينك أثينا,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
بينك أثينا,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
بينك أثينا,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سانتوريني لافندر,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميديترينيان صن ست,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
جريك جاردن موهيتو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
بلو ميكونوس,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
بلو ميكونوس,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
بلو ميكونوس,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
بلو ميكونوس,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
بلو ميكونوس,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
بلو ميكونوس,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
بلو ميكونوس,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
بلو ميكونوس,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
بلو ميكونوس,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
بلو ميكونوس,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
بلو ميكونوس,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
بلو ميكونوس,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
بيري بلوسوم,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
بيري بلوسوم,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
بيري بلوسوم,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
بيري بلوسوم,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
بيري بلوسوم,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
بيري بلوسوم,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
بيري بلوسوم,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
بيري بلوسوم,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
بيري بلوسوم,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
بيري بلوسوم,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
بيري بلوسوم,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
بيري بلوسوم,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
كلاود روزا,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
كلاود روزا,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
كلاود روزا,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
كلاود روزا,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
كلاود روزا,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
كلاود روزا,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
كلاود روزا,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
كلاود روزا,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
كلاود روزا,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
كلاود روزا,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
كلاود روزا,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
كلاود روزا,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
هاني ليمون بريز,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
أوليف جاردن سانجريا,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا دريم,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا دريم,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا دريم,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا دريم,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا دريم,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا دريم,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا دريم,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا دريم,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا دريم,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا دريم,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا دريم,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا دريم,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
هوت شوكلت,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
هوت شوكلت,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
هوت شوكلت,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
هوت شوكلت,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
هوت شوكلت,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
هوت شوكلت,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
هوت شوكلت,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
هوت شوكلت,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
هوت شوكلت,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
هوت شوكلت,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
هوت شوكلت,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
هوت شوكلت,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
دارك شوكلت أورانج,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
مينت شوكلت,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
مينت شوكلت,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
مينت شوكلت,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
